epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,1468.27,0.72683,1.3973,1.25036,0.88857,0.83887,0.90902,0.78194,0.59486,0.895,1.18387,0.00708657,0.00708657,0.00708657
105,1480.57,0.73529,1.37551,1.25555,0.88324,0.84448,0.9117,0.78128,0.59339,0.8922,1.18949,0.00705829,0.00705829,0.00705829
106,1493.15,0.7322,1.38522,1.25511,0.85361,0.84315,0.91055,0.7853,0.58567,0.90904,1.17663,0.00703,0.00703,0.00703
107,1505.54,0.73679,1.39882,1.24993,0.87226,0.79749,0.89433,0.77774,0.57489,0.92859,1.17084,0.00700171,0.00700171,0.00700171
108,1517.75,0.74807,1.406,1.26572,0.90593,0.82465,0.90437,0.78308,0.58554,0.92564,1.18865,0.00697343,0.00697343,0.00697343
109,1529.98,0.72377,1.32542,1.24436,0.8741,0.84577,0.90405,0.78752,0.58069,0.87679,1.17095,0.00694514,0.00694514,0.00694514
110,1542.09,0.72022,1.35973,1.24136,0.9013,0.83052,0.90462,0.78646,0.59376,0.88465,1.18041,0.00691686,0.00691686,0.00691686
111,1554.39,0.72055,1.33726,1.23855,0.90083,0.81602,0.90545,0.79219,0.58805,0.88946,1.18756,0.00688857,0.00688857,0.00688857
112,1566.88,0.72878,1.35088,1.24678,0.9088,0.84463,0.91318,0.79537,0.57181,0.85011,1.16607,0.00686029,0.00686029,0.00686029
113,1579.44,0.70854,1.34649,1.23034,0.89519,0.81563,0.90454,0.78554,0.5621,0.89107,1.1653,0.006832,0.006832,0.006832
114,1591.97,0.70302,1.28482,1.21644,0.87315,0.84553,0.9052,0.78848,0.58605,0.90289,1.18126,0.00680371,0.00680371,0.00680371
115,1605.3,0.71594,1.34029,1.24675,0.86652,0.8559,0.90666,0.78603,0.587,0.90039,1.18083,0.00677543,0.00677543,0.00677543
116,1618.63,0.69899,1.29352,1.22046,0.86894,0.85576,0.91044,0.79737,0.56615,0.88313,1.15879,0.00674714,0.00674714,0.00674714
117,1632.53,0.7078,1.30343,1.22693,0.89676,0.81587,0.90049,0.79181,0.57223,0.88774,1.17262,0.00671886,0.00671886,0.00671886
