epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,3440.02,0.48157,0.4474,0.94857,0.98636,0.97871,0.98402,0.90267,0.4534,0.41668,0.89,8.66875e-05,8.66875e-05,8.66875e-05
89,3467.25,0.47767,0.44507,0.94349,0.9842,0.97928,0.98336,0.90254,0.45835,0.41279,0.89095,8.05e-05,8.05e-05,8.05e-05
90,3494.7,0.47615,0.44168,0.94127,0.98392,0.98435,0.9819,0.90128,0.44994,0.4044,0.88768,7.43125e-05,7.43125e-05,7.43125e-05
91,3542.93,0.39103,0.29786,0.88636,0.9852,0.98384,0.98312,0.90334,0.44925,0.39546,0.89028,6.8125e-05,6.8125e-05,6.8125e-05
92,3570.05,0.38754,0.28577,0.88193,0.98468,0.98248,0.98231,0.9014,0.45104,0.397,0.88868,6.19375e-05,6.19375e-05,6.19375e-05
93,3597.36,0.3795,0.27462,0.8848,0.98413,0.98282,0.98237,0.90601,0.44412,0.40547,0.88553,5.575e-05,5.575e-05,5.575e-05
94,3624.5,0.37256,0.27516,0.87443,0.98514,0.98138,0.98295,0.90926,0.43833,0.39894,0.8827,4.95625e-05,4.95625e-05,4.95625e-05
95,3651.62,0.37371,0.27383,0.87798,0.98496,0.98292,0.98305,0.90777,0.43925,0.39889,0.88303,4.3375e-05,4.3375e-05,4.3375e-05
96,3678.75,0.37005,0.26711,0.87787,0.98728,0.98284,0.98408,0.90915,0.43494,0.3879,0.88114,3.71875e-05,3.71875e-05,3.71875e-05
97,3705.92,0.36547,0.26277,0.87718,0.98705,0.98151,0.98385,0.90852,0.43654,0.38276,0.87889,3.1e-05,3.1e-05,3.1e-05
98,3732.98,0.36352,0.25829,0.87469,0.98714,0.98233,0.98229,0.90904,0.43696,0.38564,0.88027,2.48125e-05,2.48125e-05,2.48125e-05
99,3760.09,0.36431,0.25957,0.8678,0.98734,0.98339,0.98343,0.91026,0.43538,0.37938,0.88,1.8625e-05,1.8625e-05,1.8625e-05
100,3787.37,0.36031,0.25843,0.87092,0.98712,0.98324,0.98344,0.91101,0.43738,0.38482,0.87966,1.24375e-05,1.24375e-05,1.24375e-05
