epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,2217.1,0.63053,0.75184,1.06915,0.97109,0.9644,0.98247,0.87311,0.53192,0.46586,1.0305,0.00719971,0.00719971,0.00719971
101,2239.25,0.62271,0.74698,1.05774,0.95472,0.96889,0.98258,0.87237,0.5345,0.49753,1.02592,0.00717143,0.00717143,0.00717143
102,2261.08,0.62533,0.72382,1.06345,0.97039,0.96968,0.9829,0.87385,0.51442,0.51983,1.01736,0.00714314,0.00714314,0.00714314
103,2283.07,0.61314,0.72561,1.05381,0.97521,0.97362,0.98317,0.88228,0.50604,0.4844,1.01674,0.00711486,0.00711486,0.00711486
104,2305.29,0.61683,0.71015,1.04825,0.97315,0.9744,0.9841,0.875,0.51734,0.50345,1.02183,0.00708657,0.00708657,0.00708657
105,2327.81,0.61619,0.74017,1.0536,0.96342,0.98059,0.98535,0.87506,0.53735,0.49985,1.0395,0.00705829,0.00705829,0.00705829
106,2350.34,0.61968,0.73724,1.0645,0.96539,0.96719,0.98162,0.87602,0.52098,0.49328,1.02618,0.00703,0.00703,0.00703
107,2372.29,0.61264,0.71937,1.058,0.97515,0.96791,0.98308,0.8822,0.51591,0.46551,1.01794,0.00700171,0.00700171,0.00700171
108,2394.47,0.62165,0.7262,1.06136,0.97159,0.97498,0.97867,0.87098,0.52047,0.46169,1.02691,0.00697343,0.00697343,0.00697343
109,2416.18,0.61709,0.74783,1.06396,0.95822,0.97725,0.97987,0.87265,0.51793,0.47622,1.01431,0.00694514,0.00694514,0.00694514
110,2438.74,0.60601,0.74155,1.05667,0.95936,0.9757,0.97788,0.87611,0.51107,0.49499,1.00705,0.00691686,0.00691686,0.00691686
111,2462.95,0.6139,0.73791,1.05282,0.97132,0.96631,0.97898,0.87322,0.51882,0.53532,1.01762,0.00688857,0.00688857,0.00688857
112,2485.47,0.60834,0.72528,1.05252,0.96452,0.97776,0.97913,0.87596,0.51435,0.49957,1.01416,0.00686029,0.00686029,0.00686029
113,2507.58,0.61246,0.73277,1.05345,0.97439,0.98153,0.98118,0.87781,0.51413,0.46727,1.01481,0.006832,0.006832,0.006832
