epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,1536.02,0.5821,1.10372,1.05491,0.87108,0.84364,0.90914,0.83301,0.44425,0.85456,0.92558,0.00790686,0.00790686,0.00790686
76,1556.09,0.61277,1.07637,1.06344,0.85938,0.88267,0.92874,0.84461,0.43861,0.8023,0.93891,0.00787857,0.00787857,0.00787857
77,1576.6,0.60154,1.12582,1.07284,0.9204,0.85725,0.93707,0.84839,0.4509,0.80642,0.9415,0.00785029,0.00785029,0.00785029
78,1596.98,0.62389,1.1233,1.08288,0.89648,0.85544,0.92433,0.83619,0.4448,0.8252,0.93705,0.007822,0.007822,0.007822
79,1617.18,0.58335,1.03351,1.06602,0.88498,0.85801,0.92603,0.84951,0.4322,0.78891,0.934,0.00779371,0.00779371,0.00779371
80,1637.95,0.58137,1.05367,1.06031,0.8486,0.88582,0.92876,0.84341,0.43387,0.85608,0.9256,0.00776543,0.00776543,0.00776543
81,1658.44,0.57699,1.02766,1.05349,0.90119,0.87065,0.93137,0.85833,0.42921,0.74449,0.93178,0.00773714,0.00773714,0.00773714
82,1678.99,0.58671,1.10682,1.06004,0.85695,0.85154,0.91397,0.82374,0.46837,0.8513,0.95759,0.00770886,0.00770886,0.00770886
83,1699.21,0.58724,1.04549,1.06085,0.90833,0.84151,0.9326,0.85843,0.43088,0.8043,0.93708,0.00768057,0.00768057,0.00768057
84,1719.18,0.57016,1.01681,1.04936,0.89339,0.85326,0.93021,0.84531,0.44366,0.79828,0.93978,0.00765229,0.00765229,0.00765229
85,1739.37,0.58551,1.0309,1.057,0.87522,0.83978,0.91397,0.83472,0.42825,0.84751,0.92991,0.007624,0.007624,0.007624
86,1759.56,0.57069,0.99744,1.0558,0.9186,0.86652,0.93015,0.85469,0.43426,0.77644,0.92879,0.00759571,0.00759571,0.00759571
87,1779.53,0.59171,1.02724,1.06321,0.88842,0.85821,0.92362,0.84078,0.44468,0.78166,0.94951,0.00756743,0.00756743,0.00756743
88,1799.8,0.58268,1.02838,1.05803,0.89494,0.87901,0.92854,0.85158,0.43123,0.76821,0.94167,0.00753914,0.00753914,0.00753914
89,1819.89,0.58565,1.02626,1.06009,0.89547,0.8791,0.93302,0.85896,0.42587,0.71488,0.92552,0.00751086,0.00751086,0.00751086
90,1839.85,0.58037,1.02403,1.0662,0.87884,0.87949,0.93612,0.86344,0.40998,0.71793,0.91684,0.00748257,0.00748257,0.00748257
91,1859.89,0.57869,1.00145,1.05328,0.89461,0.88234,0.93215,0.86656,0.40044,0.72729,0.91323,0.00745429,0.00745429,0.00745429
92,1880.05,0.56211,0.96759,1.04905,0.90844,0.86764,0.9367,0.86668,0.40286,0.74711,0.9134,0.007426,0.007426,0.007426
93,1900.26,0.57191,0.98878,1.04819,0.89319,0.85415,0.91927,0.84704,0.41745,0.78827,0.91771,0.00739771,0.00739771,0.00739771
94,1920.73,0.56956,0.98212,1.04993,0.88307,0.85816,0.91575,0.84528,0.41834,0.77856,0.92103,0.00736943,0.00736943,0.00736943
95,1941.02,0.54316,0.95766,1.02734,0.89292,0.85456,0.92398,0.84968,0.41813,0.78744,0.93586,0.00734114,0.00734114,0.00734114
96,1962.06,0.55498,0.96256,1.04183,0.91773,0.8852,0.94008,0.86529,0.40766,0.69419,0.92318,0.00731286,0.00731286,0.00731286
97,1982,0.56133,0.96988,1.05255,0.91567,0.89034,0.93759,0.86889,0.40661,0.69225,0.91922,0.00728457,0.00728457,0.00728457
98,2002.16,0.54487,0.9867,1.03475,0.91249,0.85,0.92454,0.85535,0.40332,0.77132,0.90974,0.00725629,0.00725629,0.00725629
99,2022,0.56203,0.96586,1.04159,0.91161,0.85634,0.92847,0.85686,0.42185,0.74774,0.93345,0.007228,0.007228,0.007228
100,2042,0.56166,0.9645,1.0505,0.94487,0.8726,0.9489,0.88572,0.39801,0.64878,0.91429,0.00719971,0.00719971,0.00719971
101,2062.67,0.54653,0.95143,1.03653,0.91046,0.88731,0.94354,0.87357,0.40349,0.69315,0.9224,0.00717143,0.00717143,0.00717143
102,2082.76,0.55779,0.95214,1.04197,0.94289,0.86471,0.94207,0.86688,0.41062,0.65752,0.92413,0.00714314,0.00714314,0.00714314
103,2102.99,0.54939,0.90392,1.02245,0.89912,0.87736,0.93741,0.86736,0.40013,0.71936,0.92033,0.00711486,0.00711486,0.00711486
104,2123.26,0.53607,0.90866,1.03124,0.89641,0.88977,0.93784,0.86636,0.40811,0.69338,0.92244,0.00708657,0.00708657,0.00708657
105,2143.63,0.53948,0.95201,1.02898,0.90795,0.88562,0.94241,0.87794,0.39526,0.69257,0.9096,0.00705829,0.00705829,0.00705829
106,2163.85,0.54394,0.92526,1.03448,0.91763,0.86265,0.93652,0.86302,0.42344,0.69777,0.92164,0.00703,0.00703,0.00703
107,2184.28,0.53328,0.92795,1.02807,0.89338,0.89713,0.947,0.8768,0.40182,0.66769,0.91741,0.00700171,0.00700171,0.00700171
108,2204.97,0.53978,0.91747,1.03181,0.90654,0.86424,0.92689,0.85588,0.39514,0.71086,0.90542,0.00697343,0.00697343,0.00697343
109,2225.46,0.53409,0.93215,1.03135,0.92376,0.86897,0.94085,0.87509,0.39208,0.70704,0.91105,0.00694514,0.00694514,0.00694514
110,2245.66,0.53052,0.87975,1.02812,0.8876,0.90634,0.94515,0.87882,0.38712,0.66767,0.91299,0.00691686,0.00691686,0.00691686
